
Mon Nov 22 2021 18:22:31 GMT+0100 (Central European Standard Time)
13
12
12
12
12
12
12
13
12
12
13
12
13
12
13
13
12
13
12
13
12
12
13
13
12
12
12
12
12
12
12
13
12
13
12
12
12
12
12
12
12
12
12
12
12
13
12
12
12
12
12
12
12
12
12
12
13
13
13
13
13
13
12
13
13
12
12
12
12
12
12
13
12
13
13
13
12
12
12
12
13
12
12
12
12
13
12
12
12
12
12
12
12
12
12
12
12
12
13
13
12
13
12
13
13
12
12
13
13
13
13
12
12
13
12
12
12
12
12
12
12
12
12
12
13
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
13
12
12
13
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
13
12
12
12
12
12
12
13
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
13
13
14
15
15
16
16
17
18
18
19
20
20
21
22
22
23
23
24
24
24
25
26
26
27
27
28
28
29
29
29
30
30
31
32
32
33
33
33
34
34
34
35
35
35
36
36
35
37
38
38
38
38
38
38
39
39
39
40
39
40
40
41
41
41
41
41
41
41
42
42
42
42
42
43
43
43
43
44
43
44
44
44
44
44
44
45
44
45
44
45
45
45
45
45
45
45
45
45
45
46
46
46
45
46
46
46
45
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
47
46
47
46
47
46
46
46
46
46
46
47
47
47
47
47
47
47
47
47
47
46
46
46
47
47
47
47
47
47
47
47
47
47
46
47
47
46
46
47
46
47
46
46
47
47
46
47
46
47
46
46
47
46
46
46
46
46
46
46
46
47
46
46
47
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
45
46
46
46
46
46
46
46
45
46
45
45
45
46
46
46
46
45
46
45
45
45
45
45
45
45
45
46
45
46
46
46
46
45
46
45
45
45
45
46
45
45
45
45
45
45
45
45
45
45
46
45
45
45
45
45
45
45
45
45
45
45
45
45
45
46
46
46
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
46
45
45
45
45
45
45
45
46
45
45
45
45
45
45
45
45
45
46
45
45
45
45
45
45
45
45
45
45
46
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
46
45
45
45
45
45
45
45
45
45
45
45
45
46
45
45
46
46
45
45
45
45
45
45
45
45
45
45
45
45
45
45
46
46
46
46
46
45
45
14
12
13
12
12
12
13
12
12
13
12
12
12
12
13
12
12
13
12
12
12
13
12
13
12
12
13
12
13
12
12
12
12
12
12
12
12
12
12
13
12
13
12
12
12
12
12
12
12
12
12
12
12
12
13
12
13
13
13
12
13
12
12
13
12
13
12
12
12
12
12
12
12
12
12
12
12
12
12
12
13
13
13
13
12
12
12
13
12
12
12
13
12
13
13
13
13
12
13
12
13
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
13
12
13
12
12
12
13
12
13
13
13
13
13
13
13
13
13
12
13
12
12
12
12
13
12
13
13
12
13
12
12
12
12
12
13
13
12
12
13
13
12
13
12
12
13
13
12
12
12
12
12
12
12
12
12
12
12
12
13
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
13
12
13
13
12
12
12
12
13
12
13
13
13
12
12
13
12
12
12
13
12
13
12
13
12
12
12
12
12
13
12
12
12
13
13
13
13
13
13
12
12
12
12
12
12
13
12
13
12
12
12
12
12
12
12
12
12
12
12
12
13
13
13
13
13
12
13
12
13
12
12
12
12
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
8
9
8
9
9
9
9
9
9
9
9
9
9
8
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
8
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
8
9
9
9
9
9
9
9
9
9
9
9
9
9
8
9
8
9
9
9
9
9
9
9
9
9
9
9
8
8
9
8
8
9
9
8
9
8
9
9
8
8
8
9
9
9
9
8
9
9
9
9
8
9
8
9
9
9
9
8
9
8
9
8
8
8
9
8
9
9
9
9
9
9
9
9
9
8
9
8
8
8
8
8
9
9
9
9
8
8
9
9
9
8
9
9
9
8
8
8
8
9
9
9
8
8
9
9
9
8
8
8
8
8
8
9
8
9
8
9
9
9
9
8
9
8
8
8
8
8
9
9
9
9
8
9
9
9
8
9
9
9
9
9
9
9
9
8
9
9
9
9
9
9
8
9
8
9
8
9
9
9
9
8
9
8
8
9
9
9
9
8
9
9
8
8
8
8
8
9
8
9
8
9
9
9
9
9
9
8
9
8
9
9
9
9
8
9
9
9
9
9
9
9
9
9
9
9
8
9
9
8
8
8
8
8
9
9
9
9
9
9
8
9
8
8
8
8
8
8
9
9
9
9
9
9
8
8
8
8
8
9
9
9
9
9
9
9
9
8
8
9
8
9
9
8
9
9
9
8
9
9
8
8
8
8
9
9
9
9
9
8
9
8
8
9
8
9
8
9
8
9
9
9
9
8
9
8
8
9
8
9
8
9
9
9
9
9
9
8
9
8
8
9
8
9
9
9
8
8
8
8
9
8
9
8
9
9
9
9
8
9
8
8
8
8
9
8
9
9
9
9
8
8
9
9
8
8
8
8
9
8
8
9
9
9
9
9
8
9
9
9
8
9
9
8
8
9
9
9
9
9
9
9
9
9
9
9
8
8
9
8
9
8
9
9
8
8
9
8
9
9
9
8
9
9
8
8
8
8
9
9
9
8
9
9
9
8
8
8
8
9
9
8
8
9
9
9
8
9
9
9
8
8
8
9
9
9
8
8
9
8
9
9
8
9
9
8
9
9
9
8
9
9
9
8
9
8
9
8
9
9
9
9
9
8
9
8
8
8
8
9
9
9
9
9
9
8
9
9
8
8
8
8
8
9
9
9
9
9
8
8
8
8
9
9
8
8
9
8
9
9
9
9
8
8
8
9
8
8
9
8
9
9
9
9
8
8
9
8
9
9
9
8
9
9
8
8
8
8
8
8
8
8
9
9
9
9
9
9
9
8
9
9
8
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
8
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
8
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
8
8
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
8
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
8
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
8
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
13
12
13
13
13
13
13
13
13
13
13
13
13
13
12
13
13
12
13
13
13
13
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
14
12
12
12
12
12
13
13
12
13
12
12
12
12
12
12
13
12
12
12
12
12
12
13
12
12
12
12
13
12
13
12
13
13
12
12
12
12
12
12
12
12
12
12
12
13
13
12
12
12
12
12
12
12
13
12
13
13
12
12
12
12
12
13
12
12
13
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
11
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
13
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
13
14
14
15
16
16
17
18
18
19
20
20
21
22
22
23
23
24
24
24
25
25
26
27
27
28
28
29
29
29
30
30
31
32
32
32
32
33
34
34
35
35
35
36
36
36
36
37
37
38
38
38
38
39
39
39
39
40
39
40
40
41
41
41
41
41
42
42
42
42
43
42
43
43
43
43
43
43
44
43
43
44
44
44
44
45
44
45
45
45
45
45
45
44
45
45
45
45
45
46
45
45
45
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
47
46
46
46
47
46
46
46
46
47
46
47
47
47
47
46
47
46
47
47
47
46
47
47
46
47
47
46
47
46
47
46
46
46
46
46
46
47
46
47
47
47
47
46
47
47
46
47
46
47
47
47
46
47
46
46
47
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
47
46
47
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
45
46
46
46
46
46
46
46
46
46
46
46
46
46
45
46
45
46
45
45
45
45
46
46
46
46
45
46
46
46
45
45
45
46
45
45
46
45
46
45
45
46
46
46
46
45
45
46
45
45
45
45
45
45
45
45
45
45
46
46
46
46
45
45
46
45
45
45
45
46
45
45
46
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
46
45
45
45
45
45
45
45
45
45
45
45
45
45
45
46
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
46
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
12
13
13
12
13
13
13
12
13
12
12
12
12
12
12
12
13
12
12
12
13
12
13
12
12
12
12
12
12
12
13
12
13
12
13
12
12
12
12
13
12
12
12
12
13
12
12
12
12
12
12
13
12
12
13
12
12
12
12
12
13
12
12
12
13
12
13
12
12
13
12
13
12
12
12
12
13
12
13
12
13
12
12
13
12
13
12
12
12
12
12
12
12
13
12
12
12
12
13
13
12
13
13
13
13
12
12
12
13
13
12
13
12
12
12
13
13
12
13
12
12
12
12
12
12
12
12
12
12
13
12
13
13
13
13
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
13
13
13
13
12
13
12
12
12
12
12
12
13
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
13
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
13
13
13
13
12
13
12
12
13
12
12
13
13
13
13
13
13
13
13
12
12
12
12
12
12
13
13
12
13
13
13
13
12
13
12
12
12
12
12
12
12
12
12
13
12
12
12
12
12
12
13
13
12
12
12
13
13
12
12
12
12
13
7
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
8
9
8
9
9
8
9
8
8
8
9
9
9
9
9
8
9
8
9
8
9
8
8
8
9
9
8
9
9
9
8
9
9
9
8
9
8
8
8
9
8
9
9
8
8
9
9
9
9
9
9
9
9
9
8
9
9
8
8
8
9
9
9
9
9
8
8
9
9
8
8
8
9
9
9
8
9
9
9
9
9
9
9
8
8
9
9
8
9
9
9
8
9
9
8
8
9
9
9
9
9
9
9
8
9
8
8
8
8
9
8
8
9
9
8
8
8
8
9
8
8
9
9
8
9
8
9
9
8
9
9
8
9
8
9
8
9
8
8
9
9
9
9
9
8
8
9
8
9
9
9
9
9
8
9
8
8
9
9
9
9
9
9
8
9
8
9
8
8
8
8
8
9
9
9
8
9
9
9
8
9
8
8
8
8
9
8
8
9
8
9
9
8
8
9
8
8
9
9
9
9
8
8
8
9
8
9
9
9
8
9
8
9
9
8
9
9
8
9
8
9
8
9
9
9
9
9
9
8
9
9
8
8
8
9
8
9
9
9
9
9
9
9
8
9
9
9
8
9
8
8
8
8
8
8
8
9
9
9
8
9
9
9
8
8
8
8
9
8
9
9
8
8
9
9
9
9
9
8
8
8
9
8
9
8
9
9
9
8
9
9
8
9
8
9
9
9
9
9
9
9
9
9
8
9
8
9
9
9
8
8
9
9
8
8
8
8
8
9
9
9
9
9
8
9
9
9
9
9
8
8
8
9
8
9
8
9
9
9
9
9
8
9
9
8
9
9
9
9
9
8
8
9
9
8
9
9
9
9
9
9
9
9
9
9
8
8
9
8
9
9
9
9
9
9
8
9
9
8
8
9
8
9
8
9
8
9
8
9
8
8
8
9
8
9
9
9
9
8
8
9
9
8
8
9
8
8
9
9
9
8
9
9
9
8
8
8
8
8
9
9
8
9
8
9
9
8
8
9
9
9
8
8
8
9
9
8
8
8
9
8
9
9
9
9
9
9
9
9
9
9
8
9
8
8
8
9
8
9
8
9
8
9
9
9
8
8
8
8
9
9
9
9
9
9
8
9
9
8
9
9
9
8
9
8
9
8
9
8
8
9
8
9
8
9
9
8
9
9
9
9
9
9
8
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
8
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
8
9
9
8
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
8
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
8
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
8
9
9
9
9
9
9
9
8
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
8
8
8
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
8
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
8
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
8
9
9
9
9
9
9
9
9
9
9
9
9
12
12
12
12
13
12
13
13
13
12
13
13
12
12
12
12
12
12
12
12
12
12
7
8
8
9
9
9
9
9
9
8
9
8
8
8
8
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
13
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
13
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
13
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
13
14
14
15
15
16
16
17
18
18
19
20
20
21
22
22
23
23
24
24
24
25
25
26
27
27
28
28
29
29
29
30
30
31
32
32
32
33
33
34
34
35
35
35
35
36
36
36
37
38
38
38
38
38
39
39
39
39
40
40
40
40
41
41
41
41
41
42
42
41
42
42
42
43
43
43
43
44
43
44
44
44
44
44
44
44
44
45
45
45
44
45
45
45
45
45
45
45
45
45
46
46
46
46
46
46
46
47
46
46
46
46
46
46
47
47
47
47
47
46
46
46
47
47
47
47
47
47
47
47
47
47
47
47
47
47
47
47
47
47
47
47
47
47
47
47
47
47
47
47
47
47
47
47
47
47
47
47
47
47
47
47
47
47
47
47
47
47
47
47
46
46
46
46
47
47
47
47
46
46
47
47
46
47
46
47
47
46
46
46
47
46
46
47
46
46
46
47
46
47
46
47
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
46
45
46
46
46
46
46
46
46
46
46
46
46
46
46
46
45
45
46
46
46
46
46
46
46
46
45
46
46
46
45
45
46
46
46
46
46
45
46
46
46
45
46
46
46
46
46
45
45
45
45
45
46
45
45
45
45
45
45
46
46
45
45
45
45
46
46
45
45
45
46
46
46
46
46
45
45
45
45
45
46
45
45
45
45
45
45
45
45
46
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
46
45
45
45
45
45
45
45
45
45
45
45
45
45
46
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
46
46
46
45
46
45
45
45
45
45
45
45
45
45
46
45
46
45
46
45
12
13
13
13
13
13
12
13
12
12
12
12
13
12
13
12
13
12
12
13
13
13
13
12
12
12
12
12
13
12
12
13
12
13
12
12
12
12
12
13
12
12
12
12
12
12
12
13
12
13
12
13
12
12
12
12
12
12
13
13
12
13
13
13
12
13
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
13
12
13
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
13
12
12
13
12
12
12
13
13
12
13
13
13
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
13
13
13
12
12
12
12
12
12
12
12
12
12
12
12
13
13
12
12
13
13
12
12
12
13
12
13
12
13
12
13
12
12
13
12
13
12
12
12
12
13
12
12
12
12
12
12
12
12
12
13
13
12
13
13
12
12
12
12
12
12
12
12
13
12
13
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
13
12
12
12
12
12
12
12
12
12
12
8
8
8
8
8
8
8
8
9
8
8
8
8
8
9
9
9
9
9
9
8
8
8
8
8
8
8
9
8
9
8
9
9
9
8
8
9
8
8
9
9
9
9
8
9
9
9
9
8
9
9
9
9
9
9
9
9
9
8
8
9
9
9
9
9
9
9
9
9
8
8
8
8
9
8
8
9
9
8
9
9
8
9
8
8
8
8
8
9
9
9
9
9
9
8
8
9
8
9
8
9
8
8
8
8
9
8
8
9
8
9
9
9
9
9
9
9
8
8
9
8
8
8
9
9
9
9
9
9
9
9
9
9
9
8
8
8
9
9
9
9
9
9
9
9
8
8
9
9
9
8
9
8
9
8
8
8
8
8
9
8
9
9
9
9
8
9
8
9
8
8
8
8
9
9
9
9
9
9
9
9
9
9
8
9
8
9
8
8
9
8
9
8
9
9
9
9
9
9
9
9
9
9
9
8
9
8
8
8
8
9
8
9
9
9
9
9
9
9
9
8
8
9
